Panel,Data_Type,Source_Category,Plot_Order,Radius_m,Emission_Composition_Value,Emission_Composition_Percent,Distance_Bin_Left_m,Distance_Bin_Right_m,Distance_Bin_Center_m,Frequency,KDE_X_m,KDE_Density,Spearman_R,Mean_Spatial_Validation_R2,Baseline_R2,Peak_Radius_m,Metric_Name,Metric_Value,Panel_Description,Notes
b,distance_kde,Motor Vehicle,2,,,,,,,,1366.9314857897548,0.00022503419276647193,,,,,distance_kde_density,0.00022503419276647193,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1381.3975774759522,0.00021373740266570756,,,,,distance_kde_density,0.00021373740266570756,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1395.8636691621493,0.00020162635252884666,,,,,distance_kde_density,0.00020162635252884666,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1410.3297608483467,0.00018908775410238354,,,,,distance_kde_density,0.00018908775410238354,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1424.7958525345439,0.00017688261050057862,,,,,distance_kde_density,0.00017688261050057862,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1439.261944220741,0.0001657419941484028,,,,,distance_kde_density,0.0001657419941484028,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1453.7280359069384,0.00015607744508119384,,,,,distance_kde_density,0.00015607744508119384,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1468.1941275931356,0.00014793873472728576,,,,,distance_kde_density,0.00014793873472728576,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1482.660219279333,0.00014109082524060504,,,,,distance_kde_density,0.00014109082524060504,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1497.1263109655301,0.00013509903710658746,,,,,distance_kde_density,0.00013509903710658746,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1511.5924026517275,0.00012950271609605456,,,,,distance_kde_density,0.00012950271609605456,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1526.0584943379247,0.00012407779547411548,,,,,distance_kde_density,0.00012407779547411548,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1540.5245860241218,0.00011893656989589296,,,,,distance_kde_density,0.00011893656989589296,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1554.9906777103192,0.00011434454608910849,,,,,distance_kde_density,0.00011434454608910849,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1569.4567693965164,0.00011048880694739545,,,,,distance_kde_density,0.00011048880694739545,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1583.9228610827138,0.00010740501453110073,,,,,distance_kde_density,0.00010740501453110073,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1598.388952768911,0.00010500202966976618,,,,,distance_kde_density,0.00010500202966976618,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1612.855044455108,0.0001031167428597508,,,,,distance_kde_density,0.0001031167428597508,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1627.3211361413055,0.00010162454104842503,,,,,distance_kde_density,0.00010162454104842503,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1641.7872278275026,0.00010051581657101783,,,,,distance_kde_density,0.00010051581657101783,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1656.2533195137,9.980313962873652e-05,,,,,distance_kde_density,9.980313962873652e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1670.7194111998972,9.933867831661619e-05,,,,,distance_kde_density,9.933867831661619e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1685.1855028860946,9.876635030752066e-05,,,,,distance_kde_density,9.876635030752066e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1699.6515945722917,9.766917641527967e-05,,,,,distance_kde_density,9.766917641527967e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1714.117686258489,9.573910984427815e-05,,,,,distance_kde_density,9.573910984427815e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1728.5837779446863,9.28331833738417e-05,,,,,distance_kde_density,9.28331833738417e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1743.0498696308834,8.898851801193372e-05,,,,,distance_kde_density,8.898851801193372e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1757.5159613170808,8.446677025130135e-05,,,,,distance_kde_density,8.446677025130135e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1771.982053003278,7.969987641847288e-05,,,,,distance_kde_density,7.969987641847288e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1786.4481446894752,7.504825557743232e-05,,,,,distance_kde_density,7.504825557743232e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1800.9142363756725,7.058690558347112e-05,,,,,distance_kde_density,7.058690558347112e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1815.3803280618697,6.616480001656062e-05,,,,,distance_kde_density,6.616480001656062e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1829.846419748067,6.164272483163028e-05,,,,,distance_kde_density,6.164272483163028e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1844.3125114342643,5.7053607772565996e-05,,,,,distance_kde_density,5.7053607772565996e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1858.7786031204614,5.258621928120525e-05,,,,,distance_kde_density,5.258621928120525e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1873.2446948066588,4.843819302454458e-05,,,,,distance_kde_density,4.843819302454458e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1887.710786492856,4.4669729803549436e-05,,,,,distance_kde_density,4.4669729803549436e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1902.1768781790533,4.1199264595778505e-05,,,,,distance_kde_density,4.1199264595778505e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1916.6429698652505,3.7907684184373566e-05,,,,,distance_kde_density,3.7907684184373566e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1931.109061551448,3.471652914241761e-05,,,,,distance_kde_density,3.471652914241761e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1945.575153237645,3.162589002023226e-05,,,,,distance_kde_density,3.162589002023226e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1960.0412449238422,2.872969905821981e-05,,,,,distance_kde_density,2.872969905821981e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1974.5073366100394,2.615094406007541e-05,,,,,distance_kde_density,2.615094406007541e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,1988.973428296237,2.3920277944508075e-05,,,,,distance_kde_density,2.3920277944508075e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
b,distance_kde,Motor Vehicle,2,,,,,,,,2003.4395199824341,2.193481758048183e-05,,,,,distance_kde_density,2.193481758048183e-05,KDE curve coordinates for panel b.,KDE coordinates extracted using seaborn.kdeplot. These data allow panel b to be reproduced without storing row-level distance records.
